data,count,response 
7329,9,internals 
1610,4,internals 
8848,1,internals 
6777,3,internals 
13268,1,internals 
3355,11,internals 
14271,1,internals 
14276,1,internals 
3353,4,internals 
802,3,internals 
5448,2,internals 
1762,18,internals 
1760,19,internals 
1142,10,internals 
6960,1,internals 
1140,19,internals 
1146,4,internals 
1147,2,internals 
1145,31,internals 
8624,1,internals 
1148,3,internals 
1149,1,internals 
1547,1,internals 
1544,18,internals 
1545,41,internals 
1542,1,internals 
1543,9,internals 
699,5,internals 
11115,1,internals 
1549,4,internals 
542,0,internals 
543,2,internals 
540,27,internals 
547,250,internals 
544,13,internals 
7192,1,internals 
7190,1,internals 
13843,1,internals 
13842,1,internals 
8530,1,internals 
12825,1,internals 
12821,1,internals 
8536,1,internals 
12823,3,internals 
5618,2,internals 
7560,1,internals 
14503,2,internals 
11022,3,internals 
6567,2,internals 
6566,6,internals 
5614,1,internals 
416,9,internals 
413,5,internals 
1380,1,internals 
3825,3,internals 
8446,1,internals 
8441,1,internals 
11562,7,internals 
11564,1,internals 
4288,1,internals 
360,8,internals 
13668,1,internals 
10984,1,internals 
13662,1,internals 
4755,4,internals 
13667,1,internals 
5874,4,internals 
5875,1,internals 
5878,2,internals 
9968,8,internals 
11295,3,internals 
13523,11,internals 
4631,20,internals 
13525,1,internals 
252,58,internals 
250,6,internals 
256,250,internals 
257,6,internals 
254,10,internals 
255,49,internals 
12037,1,internals 
11580,1,internals 
6684,6,internals 
9508,3,internals 
9501,3,internals 
9507,3,internals 
6273,1,internals 
6272,16,internals 
168,3,internals 
13290,3,internals 
167,4,internals 
162,3,internals 
3688,4,internals 
13453,27,internals 
4836,1,internals 
6199,10,internals 
2735,7,internals 
6743,2,internals 
11488,2,internals 
5293,160,internals 
5059,3,internals 
9181,2,internals 
1817,2,internals 
1811,3,internals 
7200,1,internals 
1819,8,internals 
8141,1,internals 
6220,2,internals 
12210,1,internals 
12216,7,internals 
6225,1,internals 
10768,1,internals 
14643,1,internals 
14640,15,internals 
8142,3,internals 
14645,4,internals 
14080,16,internals 
1671,5,internals 
10507,3,internals 
13071,1,internals 
13078,2,internals 
3223,5,internals 
7338,4,internals 
8859,3,internals 
11960,8,internals 
803,1,internals 
8852,1,internals 
800,3,internals 
807,1,internals 
806,1,internals 
805,4,internals 
8854,1,internals 
12925,1,internals 
12924,5,internals 
2849,1,internals 
5475,14,internals 
14269,6,internals 
14261,4,internals 
1774,12,internals 
1777,2,internals 
5277,9,internals 
1771,7,internals 
1772,3,internals 
7053,1,internals 
7051,6,internals 
7056,2,internals 
7055,5,internals 
14131,3,internals 
1155,1,internals 
8140,1,internals 
6997,1,internals 
1151,6,internals 
8144,13,internals 
8146,1,internals 
5519,11,internals 
1555,3,internals 
1551,47,internals 
1550,62,internals 
1553,18,internals 
1552,13,internals 
3038,4,internals 
1554,7,internals 
1557,7,internals 
1556,7,internals 
55,48,internals 
11103,2,internals 
14460,4,internals 
11101,4,internals 
3031,10,internals 
3032,62,internals 
1558,5,internals 
12589,1,internals 
10027,1,internals 
12581,1,internals 
8520,1,internals 
8527,1,internals 
9997,7,internals 
11036,5,internals 
6510,2,internals 
429,5,internals 
1398,3,internals 
6333,7,internals 
422,6,internals 
427,8,internals 
3453,18,internals 
3456,59,internals 
13201,1,internals 
11352,4,internals 
3455,1,internals 
12730,2,internals 
12733,4,internals 
13671,1,internals 
6760,4,internals 
9975,5,internals 
9972,1,internals 
227,71,internals 
13516,2,internals 
2189,2,internals 
221,21,internals 
220,9,internals 
8680,78,internals 
12762,1,internals 
6690,1,internals 
6694,1,internals 
151,137,internals 
155,5,internals 
154,6,internals 
158,29,internals 
2431,6,internals 
5936,2,internals 
12119,1,internals 
13460,2,internals 
11641,1,internals 
9420,14,internals 
11642,3,internals 
2502,2,internals 
11646,1,internals 
10178,14,internals 
5282,42,internals 
7234,2,internals 
9192,3,internals 
10379,1,internals 
10377,4,internals 
10375,1,internals 
7949,1,internals 
1803,12,internals 
9514,2,internals 
6239,6,internals 
12207,15,internals 
11829,2,internals 
11828,34,internals 
11826,9,internals 
11820,1,internals 
9773,3,internals 
13080,1,internals 
13241,1,internals 
13247,1,internals 
13246,1,internals 
2859,4,internals 
2858,1,internals 
12937,1,internals 
3206,15,internals 
2851,1,internals 
2850,2,internals 
2852,1,internals 
2855,1,internals 
1491,2,internals 
1492,7,internals 
1493,6,internals 
1497,10,internals 
1498,4,internals 
1499,10,internals 
3338,1,internals 
1700,4,internals 
1701,1,internals 
1702,11,internals 
1706,1,internals 
14183,1,internals 
8608,2,internals 
6987,1,internals 
8601,2,internals 
14459,1,internals 
14695,18,internals 
14694,1,internals 
14697,1,internals 
14693,1,internals 
2982,31,internals 
14698,3,internals 
1019,14,internals 
8732,5,internals 
1011,9,internals 
8730,17,internals 
8041,1,internals 
1237,10,internals 
4196,1,internals 
8933,1,internals 
4192,7,internals 
4191,5,internals 
5678,2,internals 
11001,2,internals 
11006,1,internals 
11009,1,internals 
436,7,internals 
431,123,internals 
11345,1,internals 
11341,1,internals 
8469,4,internals 
558,66,internals 
12445,14,internals 
6431,2,internals 
747,36,internals 
12448,9,internals 
7558,4,internals 
13646,2,internals 
13644,3,internals 
4773,5,internals 
13887,1,internals 
6759,19,internals 
4170,11,internals 
13880,250,internals 
6750,1,internals 
6757,55,internals 
6755,3,internals 
9947,1,internals 
5814,3,internals 
238,19,internals 
239,220,internals 
12056,1,internals 
12059,1,internals 
991,34,internals 
236,4,internals 
13503,1,internals 
232,14,internals 
13507,1,internals 
12697,6,internals 
12694,26,internals 
1,3,internals 
10838,3,internals 
146,34,internals 
14194,1,internals 
13475,3,internals 
13473,2,internals 
8985,11,internals 
8983,1,internals 
7950,1,internals 
10692,1,internals 
10694,1,internals 
9162,23,internals 
1832,1,internals 
1833,1,internals 
1837,1,internals 
6248,53,internals 
12278,6,internals 
939,36,internals 
938,15,internals 
10748,1,internals 
10747,2,internals 
931,5,internals 
10743,4,internals 
5382,18,internals 
10523,1,internals 
5385,20,internals 
11833,1,internals 
9709,2,internals 
8873,1,internals 
3248,1,internals 
14398,1,internals 
3240,2,internals 
12306,1,internals 
13257,2,internals 
10795,1,internals 
1826,10,internals 
13949,7,internals 
12903,38,internals 
10233,2,internals 
1480,14,internals 
1487,6,internals 
1486,19,internals 
1485,1,internals 
1484,10,internals 
1489,2,internals 
797,11,internals 
796,1,internals 
1710,18,internals 
1717,3,internals 
1716,1,internals 
790,3,internals 
799,1,internals 
798,3,internals 
1138,13,internals 
1132,16,internals 
1131,37,internals 
1130,10,internals 
1135,2,internals 
1134,1,internals 
14445,2,internals 
11127,1,internals 
14339,2,internals 
14686,1,internals 
511,6,internals 
510,14,internals 
513,18,internals 
1004,2,internals 
1003,8,internals 
1001,8,internals 
516,65,internals 
4188,1,internals 
8051,4,internals 
8506,4,internals 
10858,1,internals 
4340,1,internals 
2889,5,internals 
11010,1,internals 
11011,7,internals 
8612,1,internals 
3874,1,internals 
1286,6,internals 
8475,4,internals 
8473,1,internals 
12,10,internals 
15,2,internals 
6407,2,internals 
17,85,internals 
16,2,internals 
5717,1,internals 
18,27,internals 
5714,1,internals 
7768,1,internals 
7769,6,internals 
3906,5,internals 
3909,2,internals 
13654,1,internals 
11489,2,internals 
13657,3,internals 
4165,18,internals 
4162,1,internals 
11246,2,internals 
11240,3,internals 
13898,3,internals 
200,13,internals 
202,59,internals 
204,2,internals 
208,9,internals 
2239,16,internals 
11793,1,internals 
11791,2,internals 
10827,3,internals 
10828,1,internals 
7813,2,internals 
3495,10,internals 
4606,1,internals 
3658,22,internals 
226,3,internals 
3655,5,internals 
2524,4,internals 
2522,3,internals 
2708,2,internals 
5068,2,internals 
2702,1,internals 
9177,1,internals 
1824,11,internals 
4406,1,internals 
4407,1,internals 
1821,4,internals 
1822,11,internals 
10758,4,internals 
6114,4,internals 
9575,2,internals 
12262,2,internals 
921,2,internals 
922,1,internals 
923,4,internals 
4971,13,internals 
4973,2,internals 
14835,2,internals 
11804,3,internals 
3276,7,internals 
1921,3,internals 
1923,19,internals 
1924,12,internals 
9711,6,internals 
3470,10,internals 
837,6,internals 
7360,4,internals 
12317,1,internals 
3,48,internals 
11930,1,internals 
12911,8,internals 
14239,1,internals 
7023,8,internals 
7021,14,internals 
7020,3,internals 
5489,40,internals 
5487,6,internals 
786,1,internals 
780,1,internals 
781,3,internals 
1728,1,internals 
783,4,internals 
6575,9,internals 
13135,5,internals 
13138,4,internals 
5624,40,internals 
6477,2,internals 
61,3,internals 
3006,1,internals 
64,8,internals 
69,13,internals 
14309,4,internals 
7797,2,internals 
1583,16,internals 
1581,1,internals 
1038,9,internals 
1039,4,internals 
508,7,internals 
2432,3,internals 
1032,3,internals 
1033,2,internals 
503,32,internals 
8496,1,internals 
927,13,internals 
6522,2,internals 
6526,1,internals 
11060,13,internals 
11063,2,internals 
11065,1,internals 
1106,5,internals 
1107,1,internals 
1456,6,internals 
8663,7,internals 
1451,16,internals 
8668,1,internals 
1898,9,internals 
1459,1,internals 
13795,13,internals 
3860,9,internals 
3867,6,internals 
11320,1,internals 
11324,5,internals 
11325,3,internals 
12469,1,internals 
5722,4,internals 
5720,1,internals 
12463,2,internals 
7770,1,internals 
14287,2,internals 
3917,22,internals 
959,5,internals 
3915,1,internals 
11498,1,internals 
6733,68,internals 
8312,2,internals 
6737,2,internals 
4794,2,internals 
4796,2,internals 
11494,2,internals 
4152,2,internals 
5994,11,internals 
11251,6,internals 
216,11,internals 
217,1,internals 
215,1,internals 
213,1,internals 
955,1,internals 
3286,1,internals 
12077,11,internals 
6640,1,internals 
12673,1,internals 
12672,1,internals 
5904,2,internals 
10818,1,internals 
7802,10,internals 
7804,1,internals 
7808,1,internals 
13412,2,internals 
4560,21,internals 
4566,1,internals 
11671,2,internals 
9422,2,internals 
7798,1,internals 
6395,1,internals 
11475,1,internals 
9426,53,internals 
11478,5,internals 
10327,13,internals 
5017,7,internals 
10328,1,internals 
2773,2,internals 
9141,2,internals 
1859,1,internals 
13307,1,internals 
13305,21,internals 
1855,10,internals 
1856,2,internals 
1857,3,internals 
919,6,internals 
915,2,internals 
914,1,internals 
917,3,internals 
913,7,internals 
2606,19,internals 
2603,12,internals 
9729,34,internals 
10782,2,internals 
3264,9,internals 
10789,2,internals 
10031,3,internals 
844,6,internals 
7373,1,internals 
8895,2,internals 
8892,1,internals 
3469,23,internals 
3468,3,internals 
11929,1,internals 
12325,4,internals 
13233,1,internals 
1738,1,internals 
5235,3,internals 
13124,1,internals 
13125,2,internals 
3071,3,internals 
3077,4,internals 
2955,24,internals 
2950,2,internals 
5346,5,internals 
1021,9,internals 
1020,15,internals 
1023,4,internals 
1028,3,internals 
1037,10,internals 
1035,69,internals 
4365,3,internals 
1208,1,internals 
609,31,internals 
12892,1,internals 
5641,2,internals 
5643,5,internals 
14553,1,internals 
3106,4,internals 
1111,49,internals 
1443,5,internals 
8676,6,internals 
1117,6,internals 
1116,5,internals 
1119,35,internals 
1118,8,internals 
1449,1,internals 
13781,1,internals 
4858,1,internals 
5733,2,internals 
11316,1,internals 
11315,10,internals 
11314,4,internals 
482,22,internals 
480,12,internals 
12410,212,internals 
10835,1,internals 
7746,2,internals 
7744,1,internals 
7748,1,internals 
8308,1,internals 
8095,1,internals 
8094,3,internals 
12521,2,internals 
4148,1,internals 
12522,1,internals 
5828,28,internals 
4141,5,internals 
4143,1,internals 
8098,2,internals 
9930,95,internals 
9937,3,internals 
12068,2,internals 
6098,3,internals 
5961,2,internals 
12060,1,internals 
10803,1,internals 
199,1,internals 
196,12,internals 
6385,1,internals 
6381,5,internals 
6380,7,internals 
13429,1,internals 
13426,1,internals 
3670,2,internals 
3671,3,internals 
8660,1,internals 
1455,12,internals 
2387,2,internals 
2386,4,internals 
8665,3,internals 
10332,2,internals 
3582,1,internals 
3587,18,internals 
2763,1,internals 
2767,1,internals 
9480,2,internals 
9485,1,internals 
12240,2,internals 
900,7,internals 
1848,22,internals 
6275,4,internals 
12246,4,internals 
12249,1,internals 
908,1,internals 
1840,2,internals 
1844,16,internals 
4955,4,internals 
9730,4,internals 
14038,21,internals 
10028,4,internals 
7341,1,internals 
1907,3,internals 
1904,4,internals 
10797,4,internals 
1903,37,internals 
10792,11,internals 
855,2,internals 
857,1,internals 
850,12,internals 
13202,2,internals 
852,9,internals 
853,89,internals 
3458,2,internals 
6,5,internals 
10249,3,internals 
14146,3,internals 
10247,1,internals 
14143,55,internals 
5220,5,internals 
11866,2,internals 
742,0,internals 
743,2,internals 
12933,11,internals 
748,19,internals 
14352,1,internals 
6892,5,internals 
7173,3,internals 
7172,1,internals 
14367,1,internals 
1052,18,internals 
1054,5,internals 
1055,7,internals 
1057,10,internals 
1697,2,internals 
1695,2,internals 
1693,5,internals 
1698,1,internals 
1699,4,internals 
1271,19,internals 
610,1,internals 
12883,1,internals 
1276,1,internals 
1796,1,internals 
11042,1,internals 
14761,1,internals 
14769,1,internals 
3112,1,internals 
1473,3,internals 
8642,1,internals 
1305,26,internals 
1307,1,internals 
498,59,internals 
499,22,internals 
4224,54,internals 
11306,1,internals 
4223,5,internals 
24,9,internals 
12409,2,internals 
20,10,internals 
21,10,internals 
22,3,internals 
23,8,internals 
9831,3,internals 
28,34,internals 
29,6,internals 
7123,2,internals 
7754,1,internals 
14188,1,internals 
11274,2,internals 
11277,10,internals 
8334,1,internals 
13687,1,internals 
12530,1,internals 
7778,3,internals 
179,250,internals 
13288,1,internals 
13755,1,internals 
13753,1,internals 
13752,1,internals 
12653,2,internals 
13759,1,internals 
10878,2,internals 
7,11,internals 
10870,12,internals 
10873,1,internals 
10872,1,internals 
10874,1,internals 
3667,4,internals 
13430,1,internals 
13431,3,internals 
2571,3,internals 
11459,5,internals 
3691,2,internals 
2370,3,internals 
10658,3,internals 
9127,1,internals 
3599,10,internals 
1876,9,internals 
1875,4,internals 
1872,2,internals 
13322,1,internals 
1871,10,internals 
1878,2,internals 
1879,7,internals 
977,21,internals 
974,15,internals 
973,9,internals 
970,15,internals 
6281,2,internals 
6040,1,internals 
6041,1,internals 
14022,2,internals 
14021,4,internals 
2626,1,internals 
2627,9,internals 
14024,21,internals 
2629,6,internals 
7350,7,internals 
9238,1,internals 
1911,1,internals 
9235,1,internals 
1913,1,internals 
1912,4,internals 
10017,7,internals 
1914,4,internals 
869,2,internals 
868,4,internals 
860,2,internals 
862,1,internals 
3440,1,internals 
3443,2,internals 
6078,5,internals 
2757,14,internals 
2753,11,internals 
12342,3,internals 
12346,4,internals 
883,5,internals 
881,40,internals 
880,1,internals 
886,6,internals 
884,3,internals 
14790,1,internals 
9051,1,internals 
8927,1,internals 
8926,8,internals 
11875,10,internals 
13101,23,internals 
14485,1,internals 
773,0,internals 
772,2,internals 
779,6,internals 
778,15,internals 
7101,31,internals 
14372,23,internals 
2977,1,internals 
1041,5,internals 
1040,10,internals 
5368,1,internals 
1680,5,internals 
1683,4,internals 
8255,5,internals 
8254,1,internals 
8256,23,internals 
4305,4,internals 
4309,1,internals 
1266,13,internals 
1265,1,internals 
11051,1,internals 
11053,1,internals 
11054,16,internals 
11057,7,internals 
8783,21,internals 
13487,3,internals 
1915,3,internals 
3120,1,internals 
7612,8,internals 
1464,15,internals 
1467,2,internals 
521,1,internals 
8433,33,internals 
8436,2,internals 
5753,3,internals 
6447,21,internals 
12434,1,internals 
4239,1,internals 
13929,1,internals 
5759,1,internals 
4233,1,internals 
4231,1,internals 
6449,2,internals 
5599,1,internals 
1012,36,internals 
13696,7,internals 
318,5,internals 
3942,32,internals 
3943,68,internals 
317,1,internals 
316,38,internals 
314,16,internals 
8321,1,internals 
6707,1,internals 
6706,6,internals 
4129,1,internals 
4121,6,internals 
8661,3,internals 
1335,34,internals 
2699,3,internals 
12645,1,internals 
12646,3,internals 
12643,1,internals 
10863,1,internals 
10861,10,internals 
3611,14,internals 
3619,2,internals 
2295,2,internals 
8123,1,internals 
2368,1,internals 
11427,3,internals 
11426,4,internals 
2587,2,internals 
9131,1,internals 
2584,2,internals 
6323,1,internals 
10310,3,internals 
10645,1,internals 
10640,1,internals 
13350,2,internals 
1863,155,internals 
1868,13,internals 
3721,2,internals 
4930,25,internals 
13596,1,internals 
4937,13,internals 
6297,15,internals 
6295,2,internals 
6294,5,internals 
968,27,internals 
6292,6,internals 
13599,1,internals 
2108,5,internals 
10004,2,internals 
9227,6,internals 
9222,2,internals 
878,7,internals 
879,2,internals 
3433,7,internals 
871,1,internals 
4592,7,internals 
2747,2,internals 
9,7,internals 
890,7,internals 
898,4,internals 
11998,1,internals 
14168,2,internals 
11991,1,internals 
14161,2,internals 
11994,1,internals 
10468,3,internals 
3545,2,internals 
11847,1,internals 
1789,11,internals 
769,1,internals 
1781,11,internals 
766,2,internals 
2968,3,internals 
1786,1,internals 
6879,1,internals 
1078,3,internals 
5374,2,internals 
1074,29,internals 
1674,3,internals 
13008,1,internals 
1095,4,internals 
1091,4,internals 
677,2,internals 
1099,19,internals 
14745,1,internals 
7602,1,internals 
1410,6,internals 
1411,22,internals 
1413,13,internals 
1415,19,internals 
1416,23,internals 
1417,18,internals 
1320,4,internals 
1326,7,internals 
1327,32,internals 
1324,2,internals 
1325,1,internals 
1329,1,internals 
6450,5,internals 
13919,3,internals 
13918,1,internals 
5768,1,internals 
6459,3,internals 
5762,23,internals 
13916,59,internals 
5567,28,internals 
1524,3,internals 
1526,29,internals 
1527,12,internals 
1520,30,internals 
1523,7,internals 
7733,2,internals 
1528,29,internals 
1529,5,internals 
1258,1,internals 
3953,9,internals 
306,109,internals 
6977,1,internals 
8350,1,internals 
8357,6,internals 
12515,3,internals 
4064,1,internals 
5949,1,internals 
5786,2,internals 
12180,1,internals 
12745,1,internals 
6112,7,internals 
11438,1,internals 
2359,3,internals 
10927,1,internals 
10926,4,internals 
10925,2,internals 
11437,1,internals 
7281,3,internals 
4457,4,internals 
4455,1,internals 
3735,11,internals 
3734,11,internals 
4691,5,internals 
13583,1,internals 
13584,1,internals 
12292,1,internals 
953,52,internals 
12297,1,internals 
954,4,internals 
12295,29,internals 
956,2,internals 
6027,9,internals 
14004,1,internals 
9218,1,internals 
12366,3,internals 
9234,1,internals 
12167,6,internals 
1851,5,internals 
14174,1,internals 
14175,2,internals 
4414,1,internals 
10293,1,internals 
12393,1,internals 
13300,1,internals 
9672,2,internals 
11981,1,internals 
507,12,internals 
11985,1,internals 
3555,4,internals 
10581,1,internals 
8905,61,internals 
13160,1,internals 
13161,3,internals 
8900,17,internals 
1799,4,internals 
8627,1,internals 
2915,3,internals 
718,0,internals 
11188,6,internals 
714,4,internals 
712,1,internals 
1795,8,internals 
7129,1,internals 
7127,19,internals 
7125,1,internals 
6847,7,internals 
1069,7,internals 
1061,2,internals 
1062,17,internals 
1066,13,internals 
8788,4,internals 
14574,1,internals 
1660,1,internals 
1087,5,internals 
4328,1,internals 
595,37,internals 
596,20,internals 
4325,1,internals 
1089,3,internals 
12985,5,internals 
12984,13,internals 
3146,4,internals 
2826,1,internals 
5417,1,internals 
7633,1,internals 
3389,3,internals 
1408,23,internals 
1403,7,internals 
4215,13,internals 
448,11,internals 
4211,5,internals 
443,2,internals 
1334,1,internals 
1337,2,internals 
4219,3,internals 
690,1,internals 
444,11,internals 
8699,8,internals 
5775,2,internals 
697,5,internals 
13200,2,internals 
33,33,internals 
31,105,internals 
30,14,internals 
37,9,internals 
36,2,internals 
1536,7,internals 
1534,11,internals 
1532,3,internals 
1247,1,internals 
1246,9,internals 
1249,2,internals 
1539,12,internals 
6859,1,internals 
336,2,internals 
330,22,internals 
4101,3,internals 
4103,3,internals 
4105,1,internals 
12560,1,internals 
7199,2,internals 
8715,6,internals 
8,2,internals 
5951,4,internals 
10843,6,internals 
13768,1,internals 
10846,3,internals 
5959,7,internals 
10849,1,internals 
4071,8,internals 
3968,1,internals 
3633,43,internals 
3631,3,internals 
848,20,internals 
2345,1,internals 
2344,9,internals 
12759,4,internals 
12754,1,internals 
6103,65,internals 
9797,1,internals 
10933,2,internals 
9444,9,internals 
12281,1,internals 
13375,1,internals 
1883,179,internals 
12289,1,internals 
949,3,internals 
13575,1,internals 
945,12,internals 
13573,1,internals 
941,4,internals 
6038,10,internals 
6030,4,internals 
10062,1,internals 
5175,4,internals 
10068,1,internals 
12824,1,internals 
136,12,internals 
135,5,internals 
8531,1,internals 
138,11,internals 
3418,65,internals 
12371,1,internals 
12375,1,internals 
12377,1,internals 
12378,3,internals 
10666,6,internals 
12172,1,internals 
9681,1,internals 
8537,3,internals 
9684,1,internals 
9687,15,internals 
13486,1,internals 
9067,4,internals 
9665,1,internals 
9664,1,internals 
10445,6,internals 
3567,30,internals 
3565,8,internals 
7258,1,internals 
13397,1,internals 
700,46,internals 
88,46,internals 
89,6,internals 
6563,1,internals 
83,15,internals 
86,17,internals 
5316,3,internals 
14293,1,internals 
1657,2,internals 
583,51,internals 
8208,2,internals 
581,18,internals 
11089,1,internals 
1437,4,internals 
1434,26,internals 
5404,15,internals 
3394,4,internals 
14725,5,internals 
1439,12,internals 
1348,26,internals 
13976,2,internals 
450,43,internals 
1343,1,internals 
454,10,internals 
1347,48,internals 
8119,1,internals 
9878,1,internals 
8112,1,internals 
14435,44,internals 
11153,1,internals 
13372,2,internals 
1503,11,internals 
1506,11,internals 
1507,6,internals 
8599,1,internals 
8377,2,internals 
8373,2,internals 
13808,1,internals 
13806,10,internals 
3883,8,internals 
12576,1,internals 
12619,3,internals 
12616,1,internals 
12610,1,internals 
4006,2,internals 
3974,1,internals 
7563,1,internals 
11410,1,internals 
11412,1,internals 
11414,151,internals 
2339,2,internals 
12761,1,internals 
12760,3,internals 
9471,2,internals 
9476,1,internals 
4478,2,internals 
8189,1,internals 
13365,2,internals 
1599,2,internals 
4672,2,internals 
4907,1,internals 
2481,15,internals 
2240,1,internals 
11701,1,internals 
2243,1,internals 
997,16,internals 
9274,10,internals 
2461,3,internals 
2462,15,internals 
2463,5,internals 
998,1,internals 
124,9,internals 
126,87,internals 
127,17,internals 
128,34,internals 
7957,1,internals 
4877,1,internals 
4879,5,internals 
12382,3,internals 
6313,16,internals 
14116,1,internals 
9096,5,internals 
1180,2,internals 
10126,2,internals 
10277,2,internals 
13386,1,internals 
2667,2,internals 
8968,232,internals 
2662,13,internals 
9788,7,internals 
11897,46,internals 
10549,1,internals 
8816,1,internals 
8815,1,internals 
728,6,internals 
8811,90,internals 
605,7,internals 
6672,1,internals 
8214,1,internals 
3169,3,internals 
2801,5,internals 
12898,12,internals 
1420,12,internals 
1423,1,internals 
14734,2,internals 
735,8,internals 
10660,1,internals 
8105,1,internals 
13963,25,internals 
468,5,internals 
1350,5,internals 
460,62,internals 
1355,4,internals 
1354,19,internals 
6240,1,internals 
6481,5,internals 
6242,1,internals 
14424,16,internals 
1519,8,internals 
1518,53,internals 
1517,5,internals 
1510,1,internals 
4753,1,internals 
12546,1,internals 
4756,1,internals 
13818,3,internals 
12540,1,internals 
13817,1,internals 
13810,5,internals 
6558,11,internals 
11397,2,internals 
11296,3,internals 
11398,1,internals 
3987,12,internals 
6127,1,internals 
2327,1,internals 
288,3,internals 
10959,9,internals 
1115,4,internals 
283,7,internals 
10955,27,internals 
3761,89,internals 
1441,25,internals 
264,5,internals 
13152,3,internals 
6011,12,internals 
6010,12,internals 
4632,11,internals 
2493,1,internals 
10605,49,internals 
2497,65,internals 
2258,59,internals 
5060,1,internals 
2477,2,internals 
989,11,internals 
5152,1,internals 
987,2,internals 
115,1,internals 
114,5,internals 
117,4,internals 
116,18,internals 
111,8,internals 
110,5,internals 
113,16,internals 
112,2,internals 
119,5,internals 
4801,1,internals 
4802,4,internals 
4807,5,internals 
12397,3,internals 
12394,49,internals 
2789,4,internals 
2788,4,internals 
11604,5,internals 
11606,9,internals 
12158,2,internals 
11603,15,internals 
11602,5,internals 
2071,1,internals 
12150,1,internals 
9468,2,internals 
14125,5,internals 
9318,14,internals 
5086,7,internals 
2675,6,internals 
9796,2,internals 
14382,2,internals 
14387,2,internals 
14386,1,internals 
485,2,internals 
484,4,internals 
8828,2,internals 
8829,8,internals 
13046,1,internals 
569,7,internals 
8779,14,internals 
2813,17,internals 
561,3,internals 
564,4,internals 
7640,1,internals 
14250,2,internals 
12977,1,internals 
7084,5,internals 
5424,9,internals 
1184,7,internals 
3371,1,internals 
727,1,internals 
1740,1,internals 
1741,1,internals 
1742,1,internals 
10236,12,internals 
7290,1,internals 
1166,14,internals 
8173,1,internals 
7036,1,internals 
4246,4,internals 
1168,8,internals 
1169,32,internals 
4240,5,internals 
5524,23,internals 
7130,11,internals 
14417,1,internals 
14416,1,internals 
14415,1,internals 
1367,3,internals 
10646,6,internals 
1298,1,internals 
